timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542347509.2107172,chicken,chicken,3.7912585735321045,True,5.190402030944824,0.5913978219032288,3.069592455902864,168.15399169921875
1542347514.8532507,mermaid,mermaid,5.621592283248901,True,5.170815467834473,0.5034213066101074,2.603098679056984,183.05685424804688
1542347519.0095265,numbersix,numbersix,4.139320135116577,True,5.180608749389648,0.6158357858657837,3.190404260443529,193.56787109375
1542347522.9687495,cowboy,cowboy,3.949284076690674,True,5.180608749389648,0.5962854623794556,3.0891216835368596,203.74118041992188
1542347529.233795,mermaid,mermaid,6.2560648918151855,True,5.170815467834473,0.5083088874816895,2.6283714578280524,220.36331176757812
1542347531.8428137,turnclap,turnclap,2.5980589389801025,True,5.180608749389648,0.6207233667373657,3.2157249046701963,226.95704650878906
1542347537.2148652,sidestep,sidestep,5.362078428268433,True,5.190402030944824,0.6158357858657837,3.1964353136862655,241.10650634765625
1542347541.0970106,salute,salute,3.8712103366851807,True,5.170815467834473,0.5180840492248535,2.678917015370189,251.07015991210938
1542347545.2466595,swing,swing,4.1356871128082275,True,5.190402030944824,0.6207233667373657,3.221803823368532,261.7144775390625
1542347549.114676,numbersix,numbersix,3.8580868244171143,True,5.170815467834473,0.5034213066101074,2.603098679056984,271.6524963378906
1542347552.7633777,wipers,wipers,3.639735460281372,True,5.190402030944824,0.6109482049942017,3.171066804003999,281.1297607421875
1542347558.1610913,salute,salute,5.385749101638794,True,5.170815467834473,0.4985337257385254,2.577825900285916,294.63751220703125
1542347562.0277727,cowboy,cowboy,3.8527183532714844,True,5.170815467834473,0.4985337257385254,2.577825900285916,304.4775390625
1542347566.2045622,number7,number7,4.162829160690308,True,5.190402030944824,0.6109482049942017,3.171066804003999,315.22430419921875
1542347569.3386793,swing,swing,3.1241567134857178,True,5.190402030944824,0.6256109476089478,3.2471723330507984,323.29962158203125
1542347573.2327144,swing,swing,3.8780784606933594,True,5.161021709442139,0.5083088874816895,2.6233932033953806,333.3161315917969
1542347576.3823094,wipers,wipers,3.1376237869262695,True,5.190402030944824,0.6158357858657837,3.1964353136862655,341.3942565917969
1542347581.0853724,sidestep,sidestep,4.680118560791016,True,5.170815467834473,0.5034213066101074,2.603098679056984,353.75360107421875
1542347585.5342534,number7,number7,4.435916185379028,True,5.190402030944824,0.6353861093521118,3.2979093524153313,365.20562744140625
1542347588.8234534,wipers,wipers,3.280219793319702,True,5.180608749389648,0.6060606241226196,3.1397629719901943,373.9258728027344
1542347593.2897978,number7,number7,4.447394132614136,True,5.170815467834473,0.48875856399536133,2.5272803427437793,385.45745849609375
1542347598.0149477,salute,salute,4.710191011428833,True,5.180608749389648,0.5962854623794556,3.0891216835368596,397.7133483886719
1542347601.9345021,cowboy,cowboy,3.9055914878845215,True,5.170815467834473,0.6158357858657837,3.1843732072007924,407.94683837890625
1542347607.1778483,salute,salute,5.227388858795166,True,5.170815467834473,0.5131964683532715,2.6536442365991206,421.6766052246094
1542347611.850504,sidestep,sidestep,4.659691333770752,True,5.170815467834473,0.5229716300964355,2.704189794141257,433.7501525878906
1542347615.504164,wipers,wipers,3.6386990547180176,True,5.180608749389648,0.6060606241226196,3.1397629719901943,443.0035400390625
1542347619.0717225,chicken,chicken,3.555590867996216,True,5.190402030944824,0.6109482049942017,3.171066804003999,452.2463073730469
1542347621.3711965,turnclap,turnclap,2.2885029315948486,True,5.170815467834473,0.5474095940589905,2.8305539962012176,458.06585693359375
1542347626.3670948,number7,number7,4.982932090759277,True,5.180608749389648,0.6158357858657837,3.190404260443529,471.1332702636719
1542347630.5746562,numbersix,numbersix,4.194596529006958,True,5.190402030944824,0.6256109476089478,3.2471723330507984,482.112548828125
1542347632.8685982,turnclap,turnclap,2.2759897708892822,True,5.190402030944824,0.6256109476089478,3.2471723330507984,487.9685974121094
1542347638.2931888,mermaid,mermaid,5.410627841949463,True,5.190402030944824,0.6158357858657837,3.1964353136862655,502.18634033203125
1542347640.5906358,turnclap,turnclap,2.2844812870025635,True,5.180608749389648,0.6304985284805298,3.266366193123531,508.03875732421875
1542347643.9429975,chicken,chicken,3.338400363922119,True,5.190402030944824,0.6304985284805298,3.272540842733065,516.6521606445312
1542347646.27081,chicken,chicken,2.314854145050049,True,5.170815467834473,0.5131964683532715,2.6536442365991206,522.479736328125
1542347652.0964527,mermaid,mermaid,5.813676595687866,True,5.161021709442139,0.48875856399536133,2.5224935594558247,536.9163208007812
1542347655.956674,numbersix,numbersix,3.847255229949951,True,5.170815467834473,0.5034213066101074,2.603098679056984,546.596435546875
1542347660.832884,sidestep,sidestep,4.867205619812012,True,5.190402030944824,0.6256109476089478,3.2471723330507984,559.3033447265625
1542347665.010588,cowboy,cowboy,4.166729927062988,True,5.190402030944824,0.6256109476089478,3.2471723330507984,569.8746337890625
1542347668.3561597,swing,swing,3.3335702419281006,True,5.180608749389648,0.6109482049942017,3.1650836162168616,578.385986328125
